id,name,phone,review_count,avg_rating,categories,longitude,latitude,address1,address2,zip,city,state
knickerbocker-bar-and-grill-new-york,Knickerbocker Bar & Grill,2122288490,171,3.5,American (Traditional),,,33 University Pl,,10003,New York,NY
mcdonalds-brooklyn-63,McDonald's,7185224988,6,1.5,"Burgers, Fast Food",,,395 Flatbush Avenue Ext,,11201,Brooklyn,NY
el-pote-espa%C3%B1ol-restaurant-new-york-2,El Pote Español Restaurant,2128896680,74,4,"Spanish, Basque",,,718 2nd Ave,,10016,New York,NY
caffe-capri-brooklyn-2,Caffe Capri,7183835744,47,4.5,"Coffee & Tea, Cafes",,,427 Graham Ave,,11211,Brooklyn,NY
bronx-grill-bronx,Bronx Grill,7188925200,17,3,"American (Traditional), Seafood, Steakhouses",,,2375 E Tremont Ave,,10462,Bronx,NY
the-river-caf%C3%A9-brooklyn-3,The River Café,7185225200,470,4,American (New),,,1 Water St,,11201,Brooklyn,NY
johnnys-reef-restaurant-new-york,Johnny's Reef Restaurant,7188852086,170,3.5,Seafood,,,2 City Island Ave,,10464,New York,NY
white-castle-brooklyn-2,White Castle,7187563377,7,3.5,Fast Food,,,846 Empire Blvd,,11213,Brooklyn,NY
white-castle-bronx-11,White Castle,7182314978,1,4,Fast Food,,,2701 Boston Rd,,10467,Bronx,NY
white-castle-sunnyside,White Castle,7187862475,52,3.5,Fast Food,,,43-02 Queens Blvd,,11104,Sunnyside,NY
white-castle-brooklyn-8,White Castle,7184387550,40,4,Fast Food,,,42-02 Fort Hamilton Pkwy,,11219,Brooklyn,NY
ferdinandos-focacceria-brooklyn-2,Ferdinando's Focacceria,7188551545,102,4,Italian,,,151 Union St,,11231,Brooklyn,NY
mcdonalds-forest-hills-2,McDonald's,7187938181,30,2,"Fast Food, Burgers",,,10615 Continental Ave,,11375,Forest Hills,NY
viand-cafe-new-york-2,Viand Cafe,2122498250,43,2.5,"Cafes, Sandwiches",,,1011 Madison Ave,,10075,New York,NY
nectar-coffee-shop-new-york,Nectar Coffee Shop,2125354115,24,3,"Sandwiches, Coffee & Tea, Cafes",,,1022 Madison Ave,1st Fl,10075,New York,NY
the-cupping-room-cafe-new-york,The Cupping Room Cafe,2129252898,334,3.5,"American (New), Breakfast & Brunch",,,359 W Broadway,,10013,New York,NY
petes-tavern-new-york,Pete's Tavern,2124737676,322,3.5,"Pubs, American (Traditional)",,,129 E 18th St,,10003,New York,NY
ginos-pizzeria-oakland-gardens,Gino's Pizzeria,7182251475,69,4,"Pizza, Italian",,,6132 Springfield Blvd,,11364,Oakland Gardens,NY
jim-bradys-irish-pub-and-restaurant-new-york,Jim Brady's Irish Pub and Restaurant,2124251300,52,3.5,"Pubs, Irish",,,75 Maiden Ln,,10038,New York,NY
villa-mosconi-new-york,Villa Mosconi,2126730390,95,4,Italian,,,69 MacDougal St,,10012,New York,NY
mcdonalds-bronx-20,McDonald's,7187964447,6,3.5,"Burgers, Fast Food",,,5765 Broadway,,10463,Bronx,NY
reme-food-incorporated-new-york,Reme Food Incorporated,2129235452,45,4,Diners,,,4021 Broadway,,10032,New York,NY
the-new-amity-restaurant-new-york,The New Amity Restaurant,2128613255,44,3.5,Diners,,,1134 Madison Ave,,10028,New York,NY
volare-restaurant-new-york,Volare Restaurant,2127772849,54,4.5,Italian,,,147 W 4th St Frnt,,10012,New York,NY
sparks-steak-house-new-york,Sparks Steak House,2126874855,502,3.5,Steakhouses,,,210 E 46th St,,10017,New York,NY
bamontes-brooklyn,Bamonte's,7183848831,146,4,Italian,,,32 Withers St,,11211,Brooklyn,NY
pizza-town-college-point,Pizza Town,7189392187,6,2,Pizza,,,1827 College Point Boulevard,,11356,College Point,NY
mcdonalds-manhattan-10,McDonald's,2125647115,25,2.5,"Burgers, Fast Food",,,427 10th Ave,,10001,Manhattan,NY
fireside-pub-bronx,Fireside Pub,7186553201,4,3.5,Dive Bars,,,4272 Katonah Ave,,10470,Bronx,NY
burger-king-bayside,Burger King,7182251695,14,3.5,Burgers,,,22210 Northern Blvd,,11361,Bayside,NY
ear-inn-new-york,Ear Inn,2122269060,239,4,"Bars, American (Traditional)",,,326 Spring St,,10013,New York,NY
burger-king-elmhurst-4,Burger King,7187794875,4,1.5,Fast Food,,,68-15 Northern Blvd,,11370,Elmhurst,NY
burger-king-flushing,Burger King,7184633917,12,3,"Burgers, Fast Food, Coffee & Tea",,,14474 Northern Blvd,,11354,Flushing,NY
mughlai-indian-cuisine-new-york-2,Mughlai Indian Cuisine,2127246363,106,3,Indian,,,320 Columbus Ave,,10023,New York,NY
greenpoint-tavern-brooklyn,Greenpoint Tavern,7183849539,98,4,Dive Bars,,,188 Bedford Ave,,11211,Brooklyn,NY
tonys-pizza-brooklyn-5,Tony's Pizza,7184567020,71,4,Pizza,,,336 Knickerbocker Ave,,11237,Brooklyn,NY
rossinis-new-york,Rossini's,2126830135,53,3.5,Italian,,,108 E 38th St,,10016,New York,NY
pats-stationery-woodside,Pat's Stationery,7187289530,1,5,,,,4920 30th Ave,,11377,Woodside,NY
three-guys-restaurant-new-york-2,Three Guys Restaurant,2126288108,50,3,American (Traditional),,,960 Madison Ave,Ste 1,10021,New York,NY
cucina-vivolo-new-york-2,Cucina Vivolo,2127174700,7,4,Italian,,,138 E 74th St,,10022,New York,NY
the-players-club-new-york,The Players Club,2124756116,12,3,Nightlife,,,16 Gramercy Park S,,10003,New York,NY
divers-cove-flushing,Divers Cove,7183529631,6,4.5,Dive Bars,,,2901 Francis Lewis Boulevard,,11358,Flushing,NY
tjk-cafe-and-restaurant-little-neck,TJK Cafe & Restaurant,7186311564,16,4.5,American (Traditional),,,24904 Horace Harding Expy,,11362,Little Neck,NY
pisces-one-seafood-restaurant-new-hyde-park,Pisces One Seafood Restaurant,7183478052,11,3,Seafood,,,27102 Union Tpke,,11040,New Hyde Park,NY
cafe-espanol-new-york,Cafe Espanol,2125050657,341,3.5,"Spanish, Seafood, Tapas/Small Plates",,,172 Bleecker St,,10012,New York,NY
smith-and-wollensky-new-york,Smith & Wollensky,2127531530,687,3.5,Steakhouses,,,797 3rd Ave,,10022,New York,NY
mcdonalds-whitestone,McDonald's,7187466063,6,1.5,"Fast Food, Burgers",,,16011 Willets Point Blvd,,11357,Whitestone,NY
comedy-cellar-new-york,Comedy Cellar,2122543480,580,4.5,"Comedy Clubs, Performing Arts",,,117 MacDougal St,,10012,New York,NY
perkins-family-restaurant-and-bakery-staten-island-2,Perkins Family Restaurant & Bakery,7187208888,26,3,"Bakeries, Breakfast & Brunch",,,1745 Forest Ave,,10303,Staten Island,NY
burger-king-glen-oaks,Burger King,7183476880,3,1.5,Fast Food,,,25810 Hillside Ave,,11004,Glen Oaks,NY
tokubei-86-new-york,Tokubei 86,2126285334,53,3.5,Sushi Bars,,,314 E 86th St Frnt,,10028,New York,NY
manducatis-long-island-city,Manducatis,7187294602,69,3.5,Italian,,,13-27 Jackson Ave,,11101,Long Island City,NY
sizzler-forest-hills,Sizzler,7185444376,71,3,"Seafood, Steakhouses, American (Traditional)",,,10027 Metropolitan Ave,,11375,Forest Hills,NY
mamma-lucias-restaurant-brooklyn,Mamma Lucia's Restaurant,7184349858,22,3,Italian,,,1701 Foster Ave,,11230,Brooklyn,NY
the-coliseum-new-york,The Coliseum,2129773523,78,3.5,"Pubs, American (Traditional), Irish",,,312 W 58th St,,10019,New York,NY
mariella-pizza-new-york-3,Mariella Pizza,2127771220,101,4,Pizza,,,180 3rd Ave,,10003,New York,NY
vinnys-pizzeria-flushing,Vinny's Pizzeria,7183528447,17,4,Pizza,,,19901 32nd Ave,,11358,Flushing,NY
kosher-delight-brooklyn,Kosher Delight,7183776873,3,2.5,American (New),,,1223 Ave J,,11230,Brooklyn,NY
laurie-beechman-theatre-new-york,Laurie Beechman Theatre,2126956909,37,3.5,"Performing Arts, Venues & Event Spaces, Music Venues",,,407 W 42nd St,,10036,New York,NY
the-four-seasons-restaurant-new-york,The Four Seasons Restaurant,2127549494,198,4,American (New),,,99 E 52nd St,,10022,New York,NY
la-baraka-restaurant-little-neck,La Baraka Restaurant,7184281461,51,4.5,"French, African",,,25509 Northern Blvd,,11362,Little Neck,NY
zafis-luncheonette-new-york,Zafis Luncheonette,2125332415,35,3,Diners,,,500 Grand St,,10002,New York,NY
la-palina-restaurant-brooklyn,La Palina Restaurant,7182369764,72,4,Italian,,,159 Ave O,,11204,Brooklyn,NY
schaffers-tavern-staten-island,Schaffer's Tavern,7184949696,13,3.5,German,,,2055 Victory Blvd,,10314,Staten Island,NY
tys-new-york,Ty's,2127419641,32,3.5,Gay Bars,,,114 Christopher St,Between Bleecker & Hudson,10014,New York,NY
aunt-bellas-little-neck,Aunt Bellas,7182254700,28,4,Italian,,,4619 Marathon Pkwy,,11362,Little Neck,NY
north-shore-diner-flushing,North Shore Diner,7182258000,88,3,Diners,,,19652 Northern Blvd,,11358,Flushing,NY
greenhouse-cafe-brooklyn,Greenhouse Cafe,7188338200,52,3,"American (New), Italian",,,7717 3rd Ave,,11209,Brooklyn,NY
mcdonalds-bronx-30,McDonald's,7188281430,9,3,"Fast Food, Burgers",,,3660 E Tremont Ave,,10465,Bronx,NY
waterfront-crab-house-long-island-city,Waterfront Crab House,7187294862,170,3.5,Seafood,,,2-03 Borden Ave,,11101,Long Island City,NY
la-ripaille-new-york,La Ripaille,2122554406,60,3.5,French,,,605 Hudson St,,10014,New York,NY
the-marina-cafe-staten-island,The Marina Cafe,7189673077,81,3,"Seafood, Lounges, Beer, Wine & Spirits, Cafes",,,154 Mansion Ave,,10308,Staten Island,NY
don-filippo-restaurant-new-york,Don Filippo Restaurant,2127443610,51,3.5,Pizza,,,1133 Lexington Ave,,10021,New York,NY
burger-king-rego-park,Burger King,7185750116,30,2.5,"Fast Food, Burgers",,,92-85 Queens Blvd,,11374,Rego Park,NY
dazies-sunnyside,Dazie's,7187867013,42,3.5,"Italian, American (Traditional)",,,39-41 Queens Blvd,,11104,Sunnyside,NY
trieste-restaurant-jackson-heights,Trieste Restaurant,7188990035,15,3.5,Italian,,,7316 Northern Blvd,,11372,Jackson Heights,NY
omonia-cafe-astoria-96,Omonia Cafe,7182746650,393,3,"Bakeries, Bars, Cafes",,,32-20 Broadway,,11106,Astoria,NY
pasticceria-bruno-bakery-new-york,Pasticceria Bruno Bakery,2129825854,183,4,"Bakeries, Breakfast & Brunch",,,506 Laguardia Pl,,10012,New York,NY
haagen-dazs-shop-new-york-4,Haagen Dazs Shop,2126300321,2,3.5,"Ice Cream & Frozen Yogurt, Juice Bars & Smoothies",,,One Penn Plaza,New York - Penn Station LIRR Level,10001,New York,NY
tropical-house-baking-co-brooklyn,Tropical House Baking Co,7187739523,14,4.5,"Bakeries, Caribbean",,,267 Schenectady Ave,,11213,Brooklyn,NY
burger-king-jamaica-2,Burger King,7185275044,7,2,"Burgers, Fast Food",,,JFK International Airport,Terminal 3,11430,Jamaica,NY
yankee-j-z-pizza-bronx,Yankee J-Z Pizza,7183284349,19,5,Pizza,,,1599 Westchester Ave,,10472,Bronx,NY
the-clinton-restaurant-whitestone,The Clinton Restaurant,7187464800,34,3.5,Italian,,,9-17 Clintonville St,,11357,Whitestone,NY
shabu-shabu-70-new-york,Shabu-Shabu 70,2128615635,63,3.5,"Japanese, Sushi Bars",,,314 E 70th St,,10021,New York,NY
chens-restaurant-staten-island,Chen's Restaurant,7189795170,3,4,Restaurants,,,1434 Richmond Road Suite D,,10304,Staten Island,NY
greek-corner-new-york,Greek Corner,2122390760,33,3,"Greek, Diners, Breakfast & Brunch",,,322 7th Ave,,10001,New York,NY
the-racquet-and-tennis-club-new-york,The Racquet & Tennis Club,2127539700,3,4,Tennis,,,370 Park Ave,,10022,New York,NY
casa-pepe-brooklyn,Casa Pepe,7188338865,74,3,"Spanish, Mexican",,,114 Bay Ridge Ave,,11220,Brooklyn,NY
astro-restaurant-new-york,Astro Restaurant,2124896284,82,3,"Diners, American (Traditional)",,,1361 Ave of the Americas,,10019,New York,NY
golden-dove-staten-island,Golden Dove,7189671900,26,3.5,Diners,,,3281 Richmond Ave,,10312,Staten Island,NY
caffe-dante-new-york-2,Caffe Dante,2129825275,121,3.5,"Italian, Coffee & Tea, Gelato",,,79 MacDougal St,,10012,New York,NY
korner-pizza-brooklyn,Korner Pizza,7188533755,61,3,Pizza,,,226 Church Ave,,11218,Brooklyn,NY
henrys-end-brooklyn,Henry's End,7188341776,212,4,American (New),,,44 Henry St,,11201,Brooklyn,NY
souen-restaurant-new-york-2,Souen Restaurant,2128077421,118,3.5,"Japanese, Vegetarian, Gluten-Free",,,210 Ave of the Americas,,10014,New York,NY
villa-berulia-new-york,Villa Berulia,2126891970,40,4,Italian,,,107 E 34th St,,10016,New York,NY
cuba-lounge-new-york-2,Cuba Lounge,2125867714,1,4,Lounges,,,236 W 52nd St,,10019,New York,NY
petes-pizzeria-and-restaurant-brooklyn,Pete's Pizzeria & Restaurant,7187455442,21,3.5,Pizza,,,7522 3rd Ave,,11209,Brooklyn,NY
keens-steakhouse-new-york,Keens Steakhouse,2129473636,1088,4,Steakhouses,,,72 W 36th St,,10018,New York,NY
bar-515-new-york,Bar 515,2125323300,122,3,"Sports Bars, Burgers, Seafood",,,515 3rd Ave,,10016,New York,NY
ready-penny-inn-jackson-heights,Ready Penny Inn,7188997208,17,4,Dive Bars,,,3707 73rd St,,11372,Jackson Heights,NY
il-mulino-new-york-new-york,Il Mulino New York,2126733783,287,4,Italian,,,86 W 3rd St,,10012,New York,NY
felidia-new-york,Felidia,2127581479,274,4,Italian,,,243 E 58th St,,10022,New York,NY
mcdonalds-new-york-132,McDonald's,7184510834,2,2.5,"Fast Food, Burgers",,,5804 Clarendon Rd,,11203,New York,NY
massimo-al-ponte-vecchio-new-york,Massimo Al Ponte Vecchio,2122287701,21,3,Italian,,,206 Thompson St,,10012,New York,NY
shun-lee-west-new-york,Shun Lee West,2125958895,219,3,Chinese,,,43 W 65th St,,10023,New York,NY
ihop-bronx-3,IHOP,7185494565,16,3.5,"Sandwiches, Diners",,,5655 Broadway,,10463,Bronx,NY
bridgeview-diner-brooklyn,Bridgeview Diner,7186809818,116,3,Diners,,,9011 3rd Ave,,11209,Brooklyn,NY
hill-tap-tavern-queens,Hill Tap Tavern,7184298870,2,3.5,Pubs,,,83-03 Grand Ave,,11373,Queens,NY
pongsri-thai-restaurant-new-york-2,Pongsri Thai Restaurant,2125823392,255,3.5,Thai,,,244 W 48th St,,10036,New York,NY
primavera-pizza-and-pasta-new-york,Primavera Pizza & Pasta,2127532772,45,3,Pizza,,,1005 2nd Ave,,10022,New York,NY
tonys-pier-restaurant-bronx,Tony's Pier Restaurant,7188851424,51,3,Seafood,,,1 City Island Ave,,10464,Bronx,NY
elios-new-york,Elio's,2127722242,98,4,Italian,,,1621 2nd Ave,,10028,New York,NY
thomas-olivers-gourmet-catering-new-york,Thomas Olivers Gourmet Catering,2122390090,3,3.5,Caterers,,,372 8th Ave,,10001,New York,NY
victoria-pizzeria-brooklyn,Victoria Pizzeria,7188919496,10,4.5,Pizza,,,2716 Gerritsen Ave,,11229,Brooklyn,NY
molly-wee-pub-new-york,Molly Wee Pub,2129672627,117,3.5,"Restaurants, Sports Bars, Pubs",,,402 8th Ave,,10001,New York,NY
la-mediterranee-bistro-and-wine-bar-new-york,La Mediterranee Bistro and Wine Bar,2127554155,65,3.5,French,,,947 2nd Ave,,10022,New York,NY
el-caribe-country-club-brooklyn,El Caribe Country Club,7185311200,15,4.5,Venues & Event Spaces,,,5945 Strickland Ave,,11234,Brooklyn,NY
omen-new-york,Omen,2129258923,68,4,Japanese,,,113 Thompson St,,10012,New York,NY
mcdonalds-flushing-3,McDonald's,7182634295,36,2,"Fast Food, Burgers",,,7269 Kissena Blvd,,11367,Flushing,NY
mcdonalds-brooklyn-37,McDonald's,7188522626,15,2.5,"Fast Food, Burgers",,,82 Court St,,11201,Brooklyn,NY
bar-vetro-new-york-2,Bar Vetro,2123080112,85,4,"Nightlife, Italian",,,222 E. 58th Street,,10022,New York,NY
rosie-o-gradys-new-york,Rosie O'Grady's,2125822975,172,3,"Irish, Pubs",,,800 7th Ave,,10019,New York,NY
casa-bella-restaurant-new-york,Casa Bella Restaurant,2124314080,137,2,Italian,,,127 Mulberry St,,10013,New York,NY
raccoon-lodge-new-york-3,Raccoon Lodge,2122279894,87,3.5,Dive Bars,,,59 Warren St,,10007,New York,NY
chez-napoleon-new-york,Chez Napoleon,2122656980,139,4,French,,,365 W 50th St,,10019,New York,NY
turkeys-nest-tavern-brooklyn,Turkey's Nest Tavern,7183849774,117,4,Dive Bars,,,94 Bedford Ave,,11211,Brooklyn,NY
sabrosura-restaurant-bronx,Sabrosura Restaurant,7185971344,106,4,"Latin American, Spanish, American (New)",,,1200 Castle Hill Ave,,10462,Bronx,NY
la-villa-pizzeria-howard-beach,La Villa Pizzeria,7186418259,79,3.5,Pizza,,,82-07 153rd Ave,,11414,Howard Beach,NY
ozone-pizzeria-ozone-park,Ozone Pizzeria,7188459555,40,3.5,Pizza,,,9615 Liberty Avenue,,11417,Ozone Park,NY
ristorante-ponticello-astoria,Ristorante Ponticello,7182784514,19,3.5,"Italian, American (New)",,,4611 Broadway,,11103,Astoria,NY
agra-restaurant-new-york,Agra Restaurant,2123088281,73,4,Indian,,,807 Lexington Ave,2nd Fl,10021,New York,NY
arturos-restaurant-manhattan,Arturo's Restaurant,2125354480,25,4,Italian,,,1617 York Ave,,10028,Manhattan,NY
genes-restaurant-new-york,Gene's Restaurant,2126752048,34,4,"Italian, French",,,73 W 11th St,,10011,New York,NY
marias-restaurant-brooklyn,Maria's Restaurant,7186466665,28,3,"Italian, Seafood",,,3073 Emmons Ave,,11235,Brooklyn,NY
cozy-soup-n-burger-new-york,Cozy Soup 'n' Burger,2124775566,254,3,"American (Traditional), Diners, Burgers",,,739 Broadway,,10003,New York,NY
nerons-pizza-restaurant-queens-village,Neron's Pizza Restaurant,7187766056,6,3,Pizza,,,21532 Hillside Ave,,11427,Queens Village,NY
villa-fiorita-restaurant-brooklyn,Villa Fiorita Restaurant,7188377950,6,4.5,Restaurants,,,7720 18th Avenue,,11214,Brooklyn,NY
vegas-diner-brooklyn-2,Vegas Diner,7183312221,131,3,Diners,,,1619 86th St,,11214,Brooklyn,NY
candle-bar-new-york,Candle Bar,2127990062,32,3,"Gay Bars, Dive Bars",,,309 Amsterdam Ave,,10023,New York,NY
tevere-new-york,Tevere,2127440210,24,3,"Italian, Kosher",,,155 E 84th St,,10028,New York,NY
fontana-famous-pizza-and-gyro-bayside,Fontana Famous Pizza & Gyro,7186310147,193,3.5,"Pizza, Greek",,,20002 Northern Blvd,,11361,Bayside,NY
charlie-mom-new-york,Charlie Mom,2128078585,66,3.5,Chinese,,,464 Ave of the Americas,,10011,New York,NY
lusardis-new-york,Lusardi's,2122492020,88,4,Italian,,,1494 2nd Ave,,10021,New York,NY
portofino-ristorante-forest-hills,Portofino Ristorante,7182611239,113,3,"Pizza, Italian",,,109-32 Ascan Ave,,11375,Forest Hills,NY
kings-arms-restaurant-staten-island,Kings Arms Restaurant,7184480326,19,2.5,Restaurants,,,500 Forest Ave,,10310,Staten Island,NY
blue-note-new-york,Blue Note,2124758592,204,3.5,"Jazz & Blues, Bars, American (Traditional)",,,131 W 3rd St,,10012,New York,NY
the-water-club-new-york,The Water Club,2126833333,205,3.5,"Seafood, American (Traditional)",,,500 E 30th St,,10016,New York,NY
marco-polo-ristorante-brooklyn,Marco Polo Ristorante,7188525015,54,3.5,Italian,,,345 Court St,,11231,Brooklyn,NY
monster-new-york,Monster,2129243557,90,3.5,"Gay Bars, Dance Clubs",,,80 Grove St,,10014,New York,NY
tripoli-brooklyn,Tripoli,7185965800,56,3,Lebanese,,,156 Atlantic Ave,,11201,Brooklyn,NY
chez-jacqueline-new-york,Chez Jacqueline,2125050727,203,3.5,French,,,72 MacDougal St,,10012,New York,NY
pj-bernstein-new-york,PJ Bernstein,2128790914,67,3.5,Diners,,,1215 3rd Ave,,10021,New York,NY
pj-carneys-new-york,PJ Carneys,2126640056,71,3,"Pubs, Soup, American (Traditional)",,,906 7th Ave,,10019,New York,NY
waters-edge-restaurant-long-island-city,Waters Edge Restaurant,7184820033,150,3,American (New),,,401 44th Dr,,11101,Long Island City,NY
tomoe-sushi-new-york,Tomoe Sushi,2127779346,566,4,Sushi Bars,,,172 Thompson St,,10012,New York,NY
amsterdam-restaurant-and-tapas-lounge-new-york-3,Amsterdam Restaurant & Tapas Lounge,2126626330,124,3,"American (New), Lounges",,,1207 Amsterdam Ave,,10027,New York,NY
jps-restaurant-bronx,JP's Restaurant,7188853364,39,2.5,"Seafood, Steakhouses",,,703 Minnieford Ave,,10464,Bronx,NY
john-and-joes-pizzeria-bronx,John & Joe's Pizzeria,7184099776,66,4.5,Pizza,,,749 Lydig Ave,,10462,Bronx,NY
sunset-pizzeria-staten-island,Sunset Pizzeria,7183565918,8,3.5,Pizza,,,645 Rossville Avenue,,10309,Staten Island,NY
mcdonalds-glendale-17,McDonald's,7184970722,12,2.5,"Burgers, Fast Food",,,7002 Cooper Ave,,11385,Glendale,NY
utopia-new-york,Utopia,2128736233,95,3,"Breakfast & Brunch, Diners",,,267 Amsterdam Ave,,10023,New York,NY
jackson-hole-new-york-4,Jackson Hole,2126793264,173,3.5,"Burgers, American (Traditional)",,,521 3rd Ave,,10016,New York,NY
vesuvio-brooklyn,Vesuvio,7187450222,124,3.5,"Pizza, Italian",,,7305 3rd Ave,,11209,Brooklyn,NY
johns-coffee-shop-new-york-8,John's Coffee Shop,2128674955,28,3,"Diners, Coffee & Tea",,,823 2nd Ave,,10017,New York,NY
karavas-place-new-york,Karavas Place,2122438007,65,3,Greek,,,164 W 4th St,,10014,New York,NY
cafe-luxembourg-new-york,Cafe Luxembourg,2128737411,242,3.5,Cafes,,,200 W 70th St,,10023,New York,NY
the-windjammer-ridgewood,The Windjammer,7188219779,2,4,Dive Bars,,,552 Grandview Ave,,11385,Ridgewood,NY
dunkin-donuts-east-meadow-4,Dunkin' Donuts,7183584031,4,2.5,Donuts,,,2080 Hempstead Tpke,,11554,East Meadow,NY
broadway-restaurant-new-york,Broadway Restaurant,2128657074,77,3.5,"Diners, Italian",,,2664 Broadway,,10025,New York,NY
narita-japanese-cuisine-forest-hills,Narita Japanese Cuisine,7182632999,119,3,Japanese,,,107-08 70th Rd,,11375,Forest hills,NY
cuchifritos-new-york-2,Cuchifritos,2128764846,63,4,Latin American,,,168 E 116th St,,10029,New York,NY
maryanns-nyc-new-york-2,Maryann's NYC,2126330877,9,2,Restaurants,,,116 8th Ave,,10011,New York,NY
red-rose-brooklyn,Red Rose,7186250963,43,3.5,Italian,,,315 Smith St,,11231,Brooklyn,NY
tony-pizza-shop-bronx,Tony Pizza Shop,7185420586,1,3,,,,1014 Longwood Ave,,10459,Bronx,NY
fiorentinos-ristorante-brooklyn,Fiorentino S Ristorante,7183721445,56,3.5,Italian,,,311 Ave U,,11223,Brooklyn,NY
port-o-call-woodhaven,Port O'call,7188469717,1,1,Adult,,,9310 Woodhaven Blvd,,11421,Woodhaven,NY
il-cantinori-new-york,Il Cantinori,2126736044,134,4,Italian,,,32 E 10th St,,10003,New York,NY
andrews-coffee-shop-new-york-11,Andrews Coffee Shop,2126951962,118,2.5,"Diners, Burgers, American (Traditional)",,,463 7th Ave,,10018,New York,NY
club-house-sports-bar-middle-village,Club House Sports Bar,7188218338,2,1.5,Sports Bars,,,6121 Fresh Pond Rd,,11379,Middle Village,NY
kang-suh-restaurant-new-york,Kang Suh Restaurant,2125646845,300,3.5,Korean,,,1250 Broadway,,10001,New York,NY
fame-diner-maspeth-2,Fame Diner,7184784674,52,3.5,"Diners, Greek, American (New)",,,6967 Grand Ave,,11378,Maspeth,NY
baron-de-kalb-brooklyn,Baron De Kalb,7187436626,7,4,Venues & Event Spaces,,,3000 Emmons Ave,,11235,Brooklyn,NY
