"id","name","phone","0","0.0","categories","0.00000000","0.00000000","address1","address2","zip","city","state"
"grand-central-oyster-bar-new-york","Grand Central Oyster Bar","2124906650","827","3.5","Seafood","-73.97722940","40.75272620","Grand Central Station","89 E 42nd St","10017","New York","NY"
"cherry-tavern-new-york","Cherry Tavern","2127771448","90","4.0","Dive Bars","-73.98431220","40.72581740","441 E 6th St","","10009","New York","NY"
"colonnade-diner-staten-island","Colonnade Diner","7183512900","40","3.0","Diners, Breakfast & Brunch","-74.09901800","40.58116500","2001 Hylan Blvd","","10306","Staten Island","NY"
"the-red-flame-new-york-2","The Red Flame","2128693965","272","3.5","Diners","-73.98272210","40.75610370","67 W 44th St","","10036","New York","NY"
"maggies-place-new-york","Maggie's Place","2127535757","57","3.0","Pubs, American (New)","-73.97711400","40.75629500","21 E 47th St","","10017","New York","NY"
"bradys-bar-new-york","Brady's Bar","2128616070","36","3.5","Bars","-73.95378590","40.77549300","1583 2nd Ave","","10028","New York","NY"
"da-silvano-new-york","Da Silvano","2129822343","198","3.5","Italian","-74.00216100","40.72890300","260 6th Ave","","10014","New York","NY"
"benjamin-restaurant-and-bar-new-york","Benjamin Restaurant & Bar","2128890750","113","3.0","American (Traditional), Pizza, Bars","-73.97656070","40.74432360","603 2nd Ave","","10016","New York","NY"
"jimmys-corner-new-york","Jimmy's Corner","2122219510","285","4.0","Pubs, Sports Bars, Dive Bars","-73.98483800","40.75659400","140 W 44th St","","10036","New York","NY"
"frost-restaurant-brooklyn","Frost Restaurant","7183893347","72","4.0","Italian","-73.94347600","40.71838600","193 Frost St","","11211","Brooklyn","NY"
"sammys-roumanian-steakhouse-new-york","Sammy's Roumanian Steakhouse","2126730330","210","4.0","Steakhouses","-73.99295360","40.72046710","157 Chrystie St","","10002","New York","NY"
"il-cortile-new-york","Il Cortile","2122266060","247","3.5","Italian","-73.99826770","40.71800020","125 Mulberry St","","10013","New York","NY"
"maries-crisis-new-york","Marie's Crisis","2122439323","199","4.0","Gay Bars, Music Venues","-74.00340300","40.73323500","59 Grove St","","10014","New York","NY"
"boots-and-saddle-new-york","Boots & Saddle","2126331986","50","3.0","Gay Bars","-74.00341020","40.73350840","76 Christopher St","","10014","New York","NY"
"parkway-restaurant-brooklyn","Parkway Restaurant","7187454371","16","3.0","Diners, Coffee & Tea, Sandwiches","-74.00781440","40.62023930","7504 13th Ave","","11228","Brooklyn","NY"
"cafe-riazor-new-york","Cafe Riazor","2127272132","60","4.0","Spanish, Tapas Bars","-74.00039900","40.74084800","245 W 16th St","","10011","New York","NY"
"raouls-restaurant-new-york","Raoul's Restaurant","2129663518","238","4.0","French","-74.00213900","40.72613570","180 Prince St","","10012","New York","NY"
"marbella-restaurant-bayside","Marbella Restaurant","7184230100","33","3.5","Spanish, Basque","-73.76078200","40.76187600","22033 Northern Blvd","","11361","Bayside","NY"
"hatsuhana-sushi-restaurant-new-york","Hatsuhana Sushi Restaurant","2123553345","607","4.0","Japanese, Sushi Bars","-73.97691500","40.75702800","17 E 48th St","","10017","New York","NY"
"la-mangeoire-new-york","La Mangeoire","2127597086","139","3.5","French","-73.96683540","40.75683280","1008 2nd Ave","","10022","New York","NY"
"valentinos-pizzeria-and-restaurant-flushing","Valentino's Pizzeria & Restaurant","7185916464","86","4.0","Pizza, Italian","-73.81483500","40.72882610","71-47 Kissena Blvd","","11367","Flushing","NY"
"viand-coffee-shop-new-york","Viand Coffee Shop","2127516622","83","3.5","Coffee & Tea","-73.97016900","40.76483400","673 Madison Ave","","10021","New York","NY"
"palm-restaurant-too-new-york","Palm Restaurant Too","2126975198","103","3.5","Steakhouses, Seafood","-73.97066800","40.75145300","840 Second Ave","","10017","New York","NY"
"steves-coffee-shop-flushing","Steve's Coffee Shop","7184456691","18","4.0","Diners, Coffee & Tea","-73.80409100","40.76165400","4034 162nd St","","11358","Flushing","NY"
"blue-bay-restaurant-bronx","Blue Bay Restaurant","7188846476","29","2.5","Diners, American (Traditional)","-73.91000820","40.88638350","3533 Johnson Ave","","10463","Bronx","NY"
"nada-sushi-new-york","Nada Sushi","2128382537","65","3.0","Sushi Bars","-73.97170000","40.75645700","135 E 50th St","","10022","New York","NY"
"pergola-des-artistes-new-york","Pergola Des Artistes","2123027500","58","3.5","French","-73.98730490","40.75928430","252 W 46th St","","10036","New York","NY"
"jodys-club-forest-staten-island-2","Jody's Club Forest","7187276338","1","5.0","American (Traditional)","-74.10182390","40.63078800","372 Forest Ave","","10301","Staten Island","NY"
"reifs-tavern-new-york","Reif's Tavern","2124260519","34","4.0","Pubs, Sports Bars","-73.95067740","40.78260390","302 E 92nd St Frnt","","10128","New York","NY"
"whitestone-lanes-inc-flushing","Whitestone Lanes Inc","7183536300","50","2.5","Bowling","-73.83355660","40.77032240","3005 Whitestone Expy","","11354","Flushing","NY"
"johns-pizzeria-elmhurst","John's Pizzeria","7184577561","35","3.5","Pizza","-73.88180140","40.73476810","85-02 Grand Ave","","11373","Elmhurst","NY"
"seashore-restaurant-and-marina-bronx","Seashore Restaurant & Marina","7188850300","108","3.0","Seafood","-73.79080400","40.85418480","591 City Island Ave","","10464","Bronx","NY"
"whitehorse-tavern-new-york","Whitehorse Tavern","2126689046","99","4.0","Pubs, Burgers","-74.01237600","40.70372100","25 Bridge St","","10004","New York","NY"
"caffe-reggio-new-york","Caffe Reggio","2124759557","344","3.5","Italian, Cafes","-74.00041690","40.73026780","119 MacDougal St","","10012","New York","NY"
"un-deux-trois-restaurant-new-york","Un Deux Trois Restaurant","2123544148","2","2.0","Restaurants","-73.99328720","40.76026190","123 W 44th St Frnt","","10036","New York","NY"
"armandos-pizza-brooklyn","Armandos Pizza","7186428253","18","4.0","Pizza","-73.88228650","40.64819720","1366 Pennsylvania Ave","","11239","Brooklyn","NY"
"knickerbocker-bar-and-grill-new-york","Knickerbocker Bar & Grill","2122288490","171","3.5","American (Traditional)","-73.99442800","40.73201320","33 University Pl","","10003","New York","NY"
"mcdonalds-brooklyn-63","McDonald's","7185224988","6","1.5","Burgers, Fast Food","-73.98080630","40.68950780","395 Flatbush Avenue Ext","","11201","Brooklyn","NY"
"el-pote-espa%C3%B1ol-restaurant-new-york-2","El Pote Español Restaurant","2128896680","74","4.0","Spanish, Basque","-73.97357620","40.74754000","718 2nd Ave","","10016","New York","NY"
"caffe-capri-brooklyn-2","Caffe Capri","7183835744","47","4.5","Coffee & Tea, Cafes","-73.94523510","40.71771820","427 Graham Ave","","11211","Brooklyn","NY"
"bronx-grill-bronx","Bronx Grill","7188925200","17","3.0","American (Traditional), Seafood, Steakhouses","-73.85534560","40.84264330","2375 E Tremont Ave","","10462","Bronx","NY"
"the-river-caf%C3%A9-brooklyn-3","The River Café","7185225200","470","4.0","American (New)","-73.99472280","40.70319500","1 Water St","","11201","Brooklyn","NY"
"johnnys-reef-restaurant-new-york","Johnny's Reef Restaurant","7188852086","170","3.5","Seafood","-73.78267350","40.83777130","2 City Island Ave","","10464","New York","NY"
"white-castle-brooklyn-2","White Castle","7187563377","7","3.5","Fast Food","-73.93216660","40.66323510","846 Empire Blvd","","11213","Brooklyn","NY"
"white-castle-bronx-11","White Castle","7182314978","1","4.0","Fast Food","-73.86212780","40.86601880","2701 Boston Rd","","10467","Bronx","NY"
"white-castle-sunnyside","White Castle","7187862475","52","3.5","Fast Food","-73.92126500","40.74300900","43-02 Queens Blvd","","11104","Sunnyside","NY"
"white-castle-brooklyn-8","White Castle","7184387550","40","4.0","Fast Food","-74.00123980","40.63596370","42-02 Fort Hamilton Pkwy","","11219","Brooklyn","NY"
"ferdinandos-focacceria-brooklyn-2","Ferdinando's Focacceria","7188551545","102","4.0","Italian","-74.00184350","40.68423600","151 Union St","","11231","Brooklyn","NY"
"mcdonalds-forest-hills-2","McDonald's","7187938181","30","2.0","Fast Food, Burgers","-73.84521500","40.71950530","10615 Continental Ave","","11375","Forest Hills","NY"
"viand-cafe-new-york-2","Viand Cafe","2122498250","43","2.5","Cafes, Sandwiches","-73.96233330","40.77571940","1011 Madison Ave","","10075","New York","NY"
"nectar-coffee-shop-new-york","Nectar Coffee Shop","2125354115","24","3.0","Sandwiches, Coffee & Tea, Cafes","-73.95582040","40.77284320","1022 Madison Ave","1st Fl","10075","New York","NY"
"the-cupping-room-cafe-new-york","The Cupping Room Cafe","2129252898","334","3.5","American (New), Breakfast & Brunch","-74.00317570","40.72305230","359 W Broadway","","10013","New York","NY"
"petes-tavern-new-york","Pete's Tavern","2124737676","322","3.5","Pubs, American (Traditional)","-73.98669180","40.73645970","129 E 18th St","","10003","New York","NY"
"ginos-pizzeria-oakland-gardens","Gino's Pizzeria","7182251475","69","4.0","Pizza, Italian","-73.75661360","40.74834440","6132 Springfield Blvd","","11364","Oakland Gardens","NY"
"jim-bradys-irish-pub-and-restaurant-new-york","Jim Brady's Irish Pub and Restaurant","2124251300","52","3.5","Pubs, Irish","-74.00755420","40.70776140","75 Maiden Ln","","10038","New York","NY"
"villa-mosconi-new-york","Villa Mosconi","2126730390","95","4.0","Italian","-74.00200100","40.72859290","69 MacDougal St","","10012","New York","NY"
"mcdonalds-bronx-20","McDonald's","7187964447","6","3.5","Burgers, Fast Food","-73.90171560","40.88412710","5765 Broadway","","10463","Bronx","NY"
"reme-food-incorporated-new-york","Reme Food Incorporated","2129235452","45","4.0","Diners","-73.93954710","40.84201980","4021 Broadway","","10032","New York","NY"
"the-new-amity-restaurant-new-york","The New Amity Restaurant","2128613255","44","3.5","Diners","-73.95983240","40.77983810","1134 Madison Ave","","10028","New York","NY"
"volare-restaurant-new-york","Volare Restaurant","2127772849","54","4.5","Italian","-73.99769460","40.72506320","147 W 4th St Frnt","","10012","New York","NY"
"sparks-steak-house-new-york","Sparks Steak House","2126874855","502","3.5","Steakhouses","-73.97196320","40.75280530","210 E 46th St","","10017","New York","NY"
"bamontes-brooklyn","Bamonte's","7183848831","146","4.0","Italian","-73.95119900","40.71660260","32 Withers St","","11211","Brooklyn","NY"
"pizza-town-college-point","Pizza Town","7189392187","6","2.0","Pizza","-73.84566530","40.78234550","1827 College Point Boulevard","","11356","College Point","NY"
"mcdonalds-manhattan-10","McDonald's","2125647115","25","2.5","Burgers, Fast Food","-73.99968410","40.75431010","427 10th Ave","","10001","Manhattan","NY"
"fireside-pub-bronx","Fireside Pub","7186553201","4","3.5","Dive Bars","-73.86720490","40.89775010","4272 Katonah Ave","","10470","Bronx","NY"
"burger-king-bayside","Burger King","7182251695","14","3.5","Burgers","-73.75924900","40.76157400","22210 Northern Blvd","","11361","Bayside","NY"
"ear-inn-new-york","Ear Inn","2122269060","239","4.0","Bars, American (Traditional)","-74.00947370","40.72584050","326 Spring St","","10013","New York","NY"
"burger-king-elmhurst-4","Burger King","7187794875","4","1.5","Fast Food","-73.89787370","40.75455920","68-15 Northern Blvd","","11370","Elmhurst","NY"
"burger-king-flushing","Burger King","7184633917","12","3.0","Burgers, Fast Food, Coffee & Tea","-73.82066780","40.76474410","14474 Northern Blvd","","11354","Flushing","NY"
"mughlai-indian-cuisine-new-york-2","Mughlai Indian Cuisine","2127246363","106","3.0","Indian","-73.97759700","40.77959300","320 Columbus Ave","","10023","New York","NY"
"greenpoint-tavern-brooklyn","Greenpoint Tavern","7183849539","98","4.0","Dive Bars","-73.95798170","40.71763120","188 Bedford Ave","","11211","Brooklyn","NY"
"tonys-pizza-brooklyn-5","Tony's Pizza","7184567020","71","4.0","Pizza","-73.92264200","40.70101500","336 Knickerbocker Ave","","11237","Brooklyn","NY"
"rossinis-new-york","Rossini's","2126830135","53","3.5","Italian","-73.97887580","40.74917080","108 E 38th St","","10016","New York","NY"
"pats-stationery-woodside","Pat's Stationery","7187289530","1","5.0","","-73.90725640","40.76010820","4920 30th Ave","","11377","Woodside","NY"
"three-guys-restaurant-new-york-2","Three Guys Restaurant","2126288108","50","3.0","American (Traditional)","-73.96408200","40.77413390","960 Madison Ave","Ste 1","10021","New York","NY"
"cucina-vivolo-new-york-2","Cucina Vivolo","2127174700","7","4.0","Italian","-73.96162380","40.77169200","138 E 74th St","","10022","New York","NY"
"the-players-club-new-york","The Players Club","2124756116","12","3.0","Nightlife","-73.98668500","40.73756400","16 Gramercy Park S","","10003","New York","NY"
"divers-cove-flushing","Divers Cove","7183529631","6","4.5","Dive Bars","-73.79270100","40.77020990","2901 Francis Lewis Boulevard","","11358","Flushing","NY"
"tjk-cafe-and-restaurant-little-neck","TJK Cafe & Restaurant","7186311564","16","4.5","American (Traditional)","-73.73113980","40.76029450","24904 Horace Harding Expy","","11362","Little Neck","NY"
"pisces-one-seafood-restaurant-new-hyde-park","Pisces One Seafood Restaurant","7183478052","11","3.0","Seafood","-73.70258640","40.75171110","27102 Union Tpke","","11040","New Hyde Park","NY"
"cafe-espanol-new-york","Cafe Espanol","2125050657","341","3.5","Spanish, Seafood, Tapas/Small Plates","-74.00075090","40.72876090","172 Bleecker St","","10012","New York","NY"
"smith-and-wollensky-new-york","Smith & Wollensky","2127531530","687","3.5","Steakhouses","-73.97135920","40.75570370","797 3rd Ave","","10022","New York","NY"
"mcdonalds-whitestone","McDonald's","7187466063","6","1.5","Fast Food, Burgers","-73.80231900","40.78074800","16011 Willets Point Blvd","","11357","Whitestone","NY"
"comedy-cellar-new-york","Comedy Cellar","2122543480","580","4.5","Comedy Clubs, Performing Arts","-74.00057800","40.73020400","117 MacDougal St","","10012","New York","NY"
"perkins-family-restaurant-and-bakery-staten-island-2","Perkins Family Restaurant & Bakery","7187208888","26","3.0","Bakeries, Breakfast & Brunch","-74.14697600","40.62517800","1745 Forest Ave","","10303","Staten Island","NY"
"burger-king-glen-oaks","Burger King","7183476880","3","1.5","Fast Food","-73.70073910","40.73895540","25810 Hillside Ave","","11004","Glen Oaks","NY"
"tokubei-86-new-york","Tokubei 86","2126285334","53","3.5","Sushi Bars","-73.95214680","40.77664120","314 E 86th St Frnt","","10028","New York","NY"
"manducatis-long-island-city","Manducatis","7187294602","69","3.5","Italian","-73.94892510","40.74453930","13-27 Jackson Ave","","11101","Long Island City","NY"
"sizzler-forest-hills","Sizzler","7185444376","71","3.0","Seafood, Steakhouses, American (Traditional)","-73.85223080","40.71091440","10027 Metropolitan Ave","","11375","Forest Hills","NY"
"mamma-lucias-restaurant-brooklyn","Mamma Lucia's Restaurant","7184349858","22","3.0","Italian","-73.96123880","40.63519300","1701 Foster Ave","","11230","Brooklyn","NY"
"the-coliseum-new-york","The Coliseum","2129773523","78","3.5","Pubs, American (Traditional), Irish","-73.98329930","40.76754440","312 W 58th St","","10019","New York","NY"
"mariella-pizza-new-york-3","Mariella Pizza","2127771220","101","4.0","Pizza","-73.98621540","40.73509070","180 3rd Ave","","10003","New York","NY"
"vinnys-pizzeria-flushing","Vinny's Pizzeria","7183528447","17","4.0","Pizza","-73.79014660","40.76969200","19901 32nd Ave","","11358","Flushing","NY"
"kosher-delight-brooklyn","Kosher Delight","7183776873","3","2.5","American (New)","-73.96338490","40.62516900","1223 Ave J","","11230","Brooklyn","NY"
"laurie-beechman-theatre-new-york","Laurie Beechman Theatre","2126956909","37","3.5","Performing Arts, Venues & Event Spaces, Music Venues","-73.99283420","40.75885830","407 W 42nd St","","10036","New York","NY"
"the-four-seasons-restaurant-new-york","The Four Seasons Restaurant","2127549494","198","4.0","American (New)","-73.97223500","40.75806600","99 E 52nd St","","10022","New York","NY"
"la-baraka-restaurant-little-neck","La Baraka Restaurant","7184281461","51","4.5","French, African","-73.73442500","40.77235790","25509 Northern Blvd","","11362","Little Neck","NY"
"zafis-luncheonette-new-york","Zafis Luncheonette","2125332415","35","3.0","Diners","-73.98280580","40.71507660","500 Grand St","","10002","New York","NY"
"la-palina-restaurant-brooklyn","La Palina Restaurant","7182369764","72","4.0","Italian","-73.97885520","40.61096570","159 Ave O","","11204","Brooklyn","NY"
"schaffers-tavern-staten-island","Schaffer's Tavern","7184949696","13","3.5","German","-74.13210000","40.61266000","2055 Victory Blvd","","10314","Staten Island","NY"
